profile1,profile2,profile3,profile4,profile5,profile6,profile7,profile8,profile9,profile10,profile11,profile12,profile13,profile14,profile15,profile16,profile17,profile18,profile19,profile20,profile21,profile22,profile23,profile24,profile25
-2950,-3950,-3350,-600,-4350,-2250,-3850,-3900,-5250,-5350,-4650,-3350,-7050,-4100,-1700,-2650,-3600,-3400,-3550,-8000,-2100,-2250,-2300,-2350,-5050
-2950,-3950,-3400,-600,-4350,-3150,-3850,-3900,-5250,-5350,-4550,-3300,-7050,-4100,-1700,-2650,-3000,-3350,-3550,-7700,-2100,-2050,-2300,-2100,-5050
-2950,-3950,-3400,-850,-4400,-3150,-3850,-3850,-5250,-4700,-4550,-3300,-7400,-4150,-1750,-2700,-3000,-3350,-3500,-7700,-3100,-2050,-2750,-2100,-5050
-5700,-3300,-3450,-850,-4400,-3300,-3850,-3850,-5250,-4750,-4550,-3250,-7400,-4150,-1750,-2700,-3000,-3300,-3500,-7850,-3100,-2300,-2750,-2050,-5050
-5700,-3300,-3450,-650,-4400,-3300,-3850,-3850,-5250,-4800,-4550,-3250,-7350,-4200,-1800,-2750,-3000,-3300,-3450,-7850,-3050,-2300,-2600,-2050,-5000
-5750,-3350,-3500,-650,-4400,-3350,-3900,-3850,-5250,-4850,-4600,-3200,-7350,-4200,-1800,-2750,-3050,-3250,-3450,-7650,-3050,-2150,-2600,-150,-5000
-5750,-3350,-3500,-800,-4400,-3350,-3900,-3850,-5250,-4900,-4600,-3200,-3400,-4250,-1850,-2100,-3050,-3250,-3100,-7650,-3150,-2150,-2650,-150,-5000
-3050,-3400,-3550,-800,-4450,-3200,-3950,-3800,-5300,-4950,-3650,-3700,-3400,-4250,-1850,-2100,-3050,-4100,-3100,-7900,-3150,-2100,-2650,-100,-5000
-3050,-3400,-3550,-700,-4450,-3200,-3950,-3800,-5300,-5000,-3650,-3700,-3450,-4300,-1900,-2100,-3050,-4100,-3050,-7900,-3000,-2100,-2700,-100,-4950
-3050,-3450,-3600,-700,-4450,-3250,-3300,-3800,-5300,-5650,-4100,-3750,-3450,-4300,-1900,-2100,-3100,-4000,-3050,-7600,-3000,-2050,-2700,-1850,-4950
-3050,-3450,-3600,-750,-4450,-3250,-3300,-3800,-5300,-5650,-4100,-3750,-3500,-4350,-1950,-2150,-3100,-4000,-2750,-7600,-2950,-2050,-3000,-1850,-4950
-3100,-3500,-2950,-750,-4450,-3400,-3300,-3800,-5300,-5600,-4050,-3800,-3500,-4350,-1950,-2150,-3100,-4450,-2750,-7550,-2950,-2300,-3000,-1700,-4950
-3100,-3500,-2950,-550,-4500,-3400,-3300,-3750,-5300,-5600,-4050,-3800,-3550,-3750,-1500,-2200,-3100,-4450,-3000,-7550,-10600,-2300,-2950,-1700,-4850
-3100,-3550,-2950,-550,-4500,-4300,-3300,-3750,-5300,-5600,-4450,-3650,-3550,-3750,-1500,-2200,-3150,-4500,-3000,-8250,-10600,-2250,-2950,-1900,-4850
-3100,-3550,-2950,-1250,-4500,-4300,-3300,-3750,-5300,-5600,-4450,-3650,-3600,-3800,-1550,-2250,-3150,-4500,-2800,-8250,-8850,-2250,-2900,-1900,-4850
-3150,-3600,-2950,-1250,-4300,-4250,-3350,-3750,-5300,-5550,-4550,-3600,-3600,-3800,-1550,-2250,-3150,-3700,-2800,-8350,-8850,-2200,-2900,-2200,-4850
-3150,-3600,-2950,-1300,-4300,-4250,-3350,-3700,-5350,-5550,-4550,-3600,-3650,-3850,-1600,-2300,-3150,-3700,-2950,-8350,-8800,-2200,-2850,-2200,-4850
-3300,-2950,-3000,-1300,-4250,-4250,-3350,-3700,-5350,-5500,-4600,-3550,-3650,-3850,-1600,-2300,-3200,-3750,-2950,-8300,-8800,-2600,-2850,-2200,-4850
-3300,-2950,-3000,-950,-4250,-4250,-3350,-3700,-5350,-5500,-4600,-3550,-3700,-3900,-1950,-2350,-3200,-3750,-3050,-8300,-8500,-2600,-2800,-2200,-4850
-3250,-3000,-3000,-950,-4000,-4200,-3350,-3700,-5350,-5700,-3650,-4350,-3700,-3900,-1950,-2350,-3200,-3800,-3050,-7750,-8500,-7000,-2800,-1950,-4850
-3250,-3000,-3000,-1350,-4000,-4200,-3350,-4350,-5350,-5700,-3650,-4350,-3050,-3950,-1900,-2400,-3200,-3800,-3000,-7750,-8450,-7000,-2500,-1950,-4900
-3200,-3050,-3000,-1350,-4000,-4200,-3400,-4350,-5350,-5650,-3700,-4350,-3050,-3950,-1900,-2400,-3250,-3650,-3000,-7800,-8450,-6950,-2500,-2150,-4900
-3200,-3050,-3000,-1450,-4000,-4200,-3400,-4350,-5350,-5650,-3700,-4350,-3100,-4000,-1850,-1450,-3250,-3650,-2700,-7800,-8650,-6950,-2050,-2150,-4900
-4250,-3100,-3000,-1450,-4050,-3850,-3400,-4350,-5350,-5750,-3750,-4400,-3100,-4000,-1850,-1450,-3250,-3600,-2700,-4050,-8650,-6100,-2050,-2000,-4900
-4250,-3100,-3000,-1400,-4050,-3850,-3400,-4350,-5350,-5750,-3750,-4400,-3150,-5200,-1800,-2000,-3250,-3600,-2650,-4050,-8700,-6100,-2000,-2000,-4900
-5600,-3150,-3050,-1400,-4050,-3850,-3400,-4300,-4700,-3300,-3800,-4450,-3150,-5200,-1800,-2000,-3250,-3800,-2650,-3650,-8700,-7150,-2000,-1550,-4900
-5600,-3150,-3050,-900,-4050,-3850,-3400,-4300,-4750,-3300,-3800,-4450,-3200,-3450,-1750,-2050,-3250,-3800,-2600,-3650,-8600,-7150,-3850,-1550,-4900
-5800,-3150,-3050,-900,-4100,-3900,-3450,-4300,-4800,-3350,-3850,-4500,-3200,-3450,-1750,-2050,-2800,-3850,-2600,-3900,-8600,-7100,-3850,-1600,-4900
-5800,-3150,-3050,-1550,-4100,-3900,-3450,-4300,-4850,-3350,-3850,-4300,-3250,-3500,-1700,-2050,-2800,-3850,-2450,-3900,-8550,-7100,-3850,-1600,-5950
-5650,-3200,-3050,-1550,-4100,-3900,-3450,-4300,-4850,-3150,-5400,-4300,-3250,-3500,-1700,-2050,-2850,-3950,-2450,-3950,-8550,-7050,-3850,-2300,-5950
-5650,-3200,-3050,-1500,-4100,-3900,-3450,-4250,-4850,-3150,-5400,-4250,-3300,-3550,-1650,-1650,-2850,-3950,-2400,-3950,-8750,-7050,-3850,-2300,-6000
-2400,-3250,-3100,-1500,-4150,-3950,-3450,-4250,-4850,-3200,-3300,-4250,-3300,-3550,-1650,-1650,-2900,-4200,-2400,-4000,-8750,-7300,-3850,-2300,-6000
-2400,-3250,-3100,-1150,-4150,-3950,-3450,-4250,-4850,-3200,-3300,-4000,-3350,-5150,-4200,-1700,-2900,-4200,-2550,-4000,-10300,-7300,-3800,-2300,-6050
-2450,-2850,-3100,-1150,-4200,-3950,-3500,-4250,-4900,-3250,-3350,-4000,-3350,-5150,-4200,-1700,-2950,-4250,-2550,-4050,-10300,-7250,-3800,-2250,-6050
-2450,-2850,-3100,-1100,-4200,-3950,-3500,-4250,-4900,-3250,-3350,-4050,-2700,-3600,-3500,-1750,-2950,-4250,-2500,-4050,-10350,-7250,-3800,-2250,-5650
-2350,-2850,-3100,-1100,-3650,-3950,-3500,-4200,-4900,-5900,-3400,-4050,-2700,-3600,-3500,-1750,-2450,-4300,-2500,-4000,-10350,-7200,-3800,-2250,-5650
-2350,-2850,-3100,-1200,-3650,-3950,-3500,-4200,-4900,-5900,-3400,-4100,-2750,-3650,-3550,-1800,-2450,-4300,-3100,-4000,-10400,-7200,-4150,-2250,-5550
-2400,-2850,-3150,-1200,-3700,-4000,-3500,-4200,-4900,-5700,-3450,-4100,-2750,-3650,-3550,-1800,-2500,-4350,-3100,-3850,-10400,-8050,-4150,-1650,-5550
-2400,-2850,-3150,-1050,-3700,-4000,-3500,-4200,-4950,-5700,-3450,-4150,-2800,-3700,-3550,-1850,-2500,-4350,-3050,-3850,-10450,-8050,-4100,-1650,-6100
-2500,-2900,-3150,-1050,-3750,-3700,-3550,-4200,-4950,-5750,-3500,-4150,-2800,-3700,-3550,-1850,-2550,-4400,-3050,-3850,-10450,-8200,-4100,-1800,-6100
-2500,-2900,-3150,-1000,-3750,-3700,-3550,-4150,-4950,-5750,-3500,-4200,-2850,-3150,-3650,-1900,-2550,-4400,-2350,-3850,-10500,-8200,-4200,-1800,-5600
-2350,-4900,-3200,-1000,-3750,-3650,-3550,-4150,-4950,-5800,-3550,-4200,-2850,-3150,-3650,-1900,-2600,-4650,-2350,-4100,-10500,-8100,-4200,-1750,-5600
-2350,-4900,-3200,-2050,-3750,-3650,-3550,-4150,-4950,-5800,-3550,-3650,-2900,-5100,-3600,-1950,-2600,-4650,-3000,-4100,-10550,-8100,-4250,-1750,-5750
-1650,-2400,-3250,-2050,-3800,-1950,-3550,-4150,-5000,-5850,-3600,-3650,-2900,-5100,-3600,-1950,-2650,-4600,-3000,-3950,-10550,-8150,-4250,-450,-5750
-1650,-2400,-3250,-1800,-3800,-1950,-3550,-4150,-5000,-5850,-3600,-3700,-2950,-3200,-4450,-1500,-2650,-4600,-2950,-3950,-9950,-8150,-3900,-450,-5700
-1600,-2400,-2850,-1800,-3800,-1850,-3600,-4100,-5000,-4650,-2950,-3700,-2950,-3200,-4450,-1500,-2700,-4600,-2950,-3900,-9950,-7500,-3900,-400,-5700
-1600,-2400,-2850,-1750,-3800,-1850,-3600,-4100,-5000,-4550,-2950,-3750,-3000,-3250,-4400,-1550,-2700,-4600,-2900,-3900,-10000,-7500,-3900,-400,-5800
-1450,-2350,-2850,-1750,-3850,-1900,-3600,-4100,-5000,-4550,-3000,-3750,-3000,-3250,-4400,-1550,-2750,-4550,-2900,-4100,-10000,-7450,-3900,-350,-5800
-1450,-2350,-2850,-2100,-3850,-1900,-3600,-4100,-5000,-4600,-3000,-3800,-2350,-3300,-4350,-1600,-2750,-4550,-2850,-4100,-10150,-7450,-3900,-350,-5850
-1550,-2300,-2850,-2100,-3850,-2200,-3600,-4100,-5000,-4600,-3050,-3800,-2350,-3300,-4350,-1600,-2100,-4150,-2850,-2950,-10150,-7400,-3900,-300,-5850
-1550,-2300,-2850,-1700,-3850,-2200,-3600,-4050,-5100,-7200,-3050,-3850,-2400,-3350,-4300,-3650,-2100,-4150,-2800,-2950,-10100,-7400,-4300,-300,-5900
-1500,-2250,-2850,-1700,-3900,-2200,-2950,-4050,-5100,-7200,-3100,-3850,-2400,-3350,-4300,-3650,-2150,-3900,-2800,-3000,-10100,-7350,-4300,-250,-5900
-1500,-2250,-2850,-1650,-3900,-2200,-2950,-4050,-5650,-7150,-3100,-3850,-2450,-3400,-4050,-3650,-2150,-3900,-2750,-3000,-10050,-7350,-4350,-250,-5250
-1900,-2150,-2850,-1650,-3900,-2150,-2950,-4050,-5650,-7150,-3150,-3850,-2450,-3400,-4050,-3650,-2200,-3200,-2750,-3050,-10050,-7350,-4350,-200,-5250
-1900,-2150,-2850,-1600,-3900,-2150,-2950,-4050,-5650,-7500,-3150,-3900,-2500,-4750,-4050,-3700,-2200,-3200,-4050,-3050,-10200,-7350,-4700,-200,-5200
-1900,-2050,-2900,-1600,-3950,-2150,-2950,-2200,-5650,-7500,-3200,-3900,-2500,-4750,-4050,-3700,-2250,-3450,-4050,-3300,-10200,-7950,-4700,-750,-5200
-1900,-2050,-2900,-1900,-3950,-2150,-2950,-2200,-5600,-7100,-3200,-3900,-2550,-4800,-4200,-3700,-2250,-3450,-4100,-3300,-10250,-7950,-4750,-750,-5150
-1900,-2000,-2900,-1900,-3950,-2300,-3000,-3900,-5600,-7100,-3250,-3900,-2550,-4800,-4200,-3700,-2300,-3400,-4100,-3250,-10250,-8000,-4750,-700,-5150
-1900,-2000,-2900,-1950,-3950,-2300,-3000,-3900,-5600,-7450,-3250,-3950,-2600,-4850,-4250,-3600,-2300,-3400,-3500,-3250,-9300,-8000,-4800,-700,-4050
-1850,-1950,-2900,-1950,-3300,-2350,-3000,-3900,-5600,-7450,-2600,-3950,-2600,-4850,-4250,-3600,-2350,-3350,-3500,-3200,-9300,-7700,-4800,-650,-4050
-1850,-1950,-2900,-2000,-3300,-2350,-3000,-3900,-5550,-7350,-2600,-3950,-2650,-4900,-4100,-3600,-2350,-3350,-3500,-3200,-9800,-7700,-4400,-650,-5500
-1800,-2100,-6350,-2000,-3300,-2600,-3000,-3850,-5550,-7350,-2650,-3950,-2650,-4900,-4100,-3600,-2400,-3300,-3500,-3150,-9800,-7850,-4400,-600,-5500
-1800,-2100,-6350,-1850,-3300,-2600,-3000,-3850,-5550,-7400,-2650,-3300,-2000,-4950,-4100,-3400,-2400,-3300,-3550,-3150,-9550,-7850,-4650,-600,-5550
-1750,-2200,-5350,-1850,-3300,-2550,-3050,-3900,-5550,-7400,-2700,-3300,-2000,-4950,-4100,-3400,-1450,-3250,-3550,-3100,-9550,-7650,-4650,-550,-5550
-1750,-2200,-5350,-3000,-3300,-2550,-3050,-3900,-5500,-7300,-2700,-3300,-2050,-5000,-4150,-3350,-1450,-3250,-3550,-3100,-9850,-7650,-4000,-550,-5400
-1700,-2900,-6100,-3000,-3350,-2500,-3050,-3950,-5500,-7300,-2750,-3300,-2050,-5000,-4150,-3350,-2000,-3250,-3550,-8850,-9850,-7900,-4000,-500,-5400
-1700,-2900,-6100,-2550,-3350,-2500,-3050,-3950,-5500,-7250,-2750,-3350,-2100,-5050,-4150,-3300,-2000,-3250,-3650,-8850,-9450,-7900,-4000,-500,-5350
-2300,-2950,-6150,-2550,-3350,-2450,-3050,-4000,-5500,-7250,-2800,-3350,-2100,-5050,-4150,-3300,-2050,-3000,-3650,-8800,-9450,-7600,-4000,-1400,-5350
-2300,-2950,-6150,-2500,-3350,-2450,-3050,-4000,-5500,-7600,-2800,-3350,-2150,-5250,-4000,-3250,-2050,-3000,-3650,-8800,-9500,-7600,-3950,-1400,-5300
-2250,-3000,-6200,-2500,-3350,-2400,-3100,-4000,-5500,-7600,-2850,-3350,-2150,-5250,-4000,-3250,-1650,-3150,-3650,-8500,-9500,-7550,-3950,-1450,-5300
-2250,-3000,-6200,-2150,-3350,-2400,-3100,-4000,-5500,-7550,-2850,-3400,-2200,-5300,-4050,-3500,-1650,-3150,-3600,-8500,-9900,-7550,-3950,-1450,-4200
-1150,-3050,-6250,-2150,-3400,-2350,-3100,-2400,-5500,-7550,-2900,-3400,-2200,-5300,-4050,-3500,-1700,-5650,-3600,-8450,-9900,-8250,-3950,-1500,-4200
-1150,-3050,-6250,-2200,-3400,-2350,-3100,-2400,-5500,-7050,-2900,-3400,-2250,-5350,-3600,-3500,-1700,-5650,-3600,-8450,-9700,-8250,-3700,-1500,-3950
-1100,-3100,-6300,-2200,-3400,-1950,-3150,-2350,-5500,-7050,-2200,-3400,-2250,-5350,-3600,-3500,-1750,-5700,-3600,-8650,-9700,-8350,-3700,-50,-3950
-1100,-3100,-6300,-2300,-3400,-1950,-3150,-2350,-5150,-3050,-2200,-3450,-2300,-5400,-4100,-3550,-1750,-5700,-3150,-8650,-9350,-8350,-3700,-50,-4250
-1050,-2850,-2400,-2300,-3400,-1900,-3150,-4600,-5150,-3050,-2150,-3450,-2300,-5400,-4100,-3550,-1800,-5750,-3150,-8700,-9350,-8300,-3700,-1300,-4250
-1050,-2850,-2400,-2250,-3400,-1900,-3150,-4600,-3500,-3100,-2150,-3450,-1700,-5450,-3550,-3200,-1800,-5750,-8850,-8700,-9650,-8300,-4550,-1300,-4150
-700,-2800,-2350,-2250,-3450,-1850,-3200,-4700,-3500,-3100,-2450,-3450,-1700,-5450,-3550,-3200,-1850,-5800,-8850,-8600,-9650,-7750,-4550,-1350,-4150
-700,-2800,-2350,-3550,-3450,-1850,-3200,-4700,-3450,-2700,-2450,-3500,-1750,-4900,-3400,-3450,-1850,-5800,-8800,-8600,-9750,-7750,-4600,-1350,-4000
-650,-2100,-2300,-3550,-3450,-1800,-3200,-4650,-3450,-2700,-2100,-3500,-1750,-4900,-3400,-3450,-1900,-6500,-8800,-8550,-9750,-7800,-4600,-1000,-4000
-650,-2100,-2300,-3050,-3450,-1800,-3200,-1450,-3400,-2750,-2100,-3500,-1800,-4950,-3350,-3550,-1900,-6500,-8500,-8550,-9400,-7800,-4500,-1000,-4300
-600,-2150,-2250,-3050,-3500,-1650,-3250,-1450,-3400,-2750,-2500,-3500,-1800,-4950,-3350,-3550,-1950,-6450,-8500,-8750,-9400,-4150,-4500,-950,-4300
-600,-2150,-2250,-3800,-3500,-1650,-3250,-1700,-2700,-2800,-2500,-3550,-1850,-5000,-3950,-3350,-1950,-6450,-8450,-8750,-9600,-4150,-4450,-950,-4100
-550,-2200,-2150,-3800,-3500,-1750,-3250,-1700,-2700,-2800,-2050,-3550,-1850,-5000,-3950,-3350,-1500,-5950,-8450,-9000,-9600,-4200,-4450,-900,-4100
-550,-2200,-2150,-3850,-3500,-1750,-3250,-3950,-2650,-2850,-2050,-3550,-1900,-5050,-3550,-3400,-1500,-5950,-8650,-9000,-9000,-4200,-4050,-900,-4650
-500,-1900,-2200,-3850,-3500,-1700,-2850,-3950,-2650,-2850,-2550,-3550,-1900,-5050,-3550,-3400,-1550,-6400,-8650,-9050,-9000,-4250,-4050,-850,-4650
-500,-1900,-2200,-3900,-3500,-1700,-2850,-3800,-2600,-2900,-2550,-3550,-1950,-5100,-3500,-3450,-1550,-6400,-8700,-9050,-9050,-4250,-4050,-850,-4600
-450,-1950,-6100,-3900,-3550,-2000,-2850,-3800,-2600,-2900,-1900,-3550,-1950,-5100,-3500,-3450,-1600,-6350,-8700,-8950,-9050,-4250,-4050,-800,-4600
-450,-1950,-6100,-3650,-3550,-2000,-2850,-3800,-2550,-2950,-1900,-3600,-3800,-5150,-3450,-3500,-1600,-6350,-8600,-8950,-8950,-4250,-3750,-800,-3850
-400,-1650,-6050,-3650,-3550,-1600,-2900,-3800,-2550,-2950,-1950,-3600,-3800,-5150,-3450,-3500,-1900,-5900,-8600,-8900,-8950,-4300,-3750,-2750,-3850
-400,-1650,-6050,-3600,-3550,-1600,-2900,-3800,-2500,-3000,-1950,-3600,-3850,-5200,-3650,-3350,-1900,-5900,-8550,-8900,-8900,-4300,-3750,-2750,-3900
-850,-1700,-6000,-3600,-3550,-1550,-2900,-3800,-2500,-3000,-2000,-3600,-3850,-5200,-3650,-3350,-1900,-5850,-8550,-9250,-8900,-4100,-3750,-2700,-3900
-850,-1700,-6000,-3700,-3550,-1550,-2900,-3750,-2850,-2400,-2000,-2950,-3900,-4550,-3650,-3400,-1900,-5850,-8750,-9250,-9250,-4100,-3250,-2700,-4100
-800,-2000,-5950,-3700,-3550,-2100,-2650,-3750,-2850,-2400,-2300,-2950,-3900,-4550,-3650,-3400,-3650,-6300,-8750,-9200,-9250,-5350,-3250,-1100,-4100
-800,-2000,-5950,-3750,-3550,-2100,-2650,-3750,-2950,-2350,-2300,-3000,-3950,-4600,-3700,-3450,-3650,-6300,-7750,-9200,-9200,-5350,-3000,-1100,-4250
-900,-1750,-5900,-3750,-3600,-2050,-2600,-3750,-2950,-2350,-2350,-3000,-3950,-4600,-3700,-3450,-3700,-6000,-7750,-9150,-9200,-3250,-3000,-1050,-4250
-900,-1750,-5900,-4400,-3600,-2050,-2600,-3750,-3000,-2450,-2350,-3000,-5200,-4650,-3600,-4000,-3700,-6000,-7700,-9150,-9150,-3250,-3200,-1050,-4050
-950,-1800,-4950,-4400,-3600,-2400,-2450,-3750,-3000,-2450,-2250,-3000,-5200,-4650,-3600,-4000,-3750,-6750,-7700,-9100,-9150,-3200,-3200,-1150,-4050
-950,-1800,-4950,-4350,-3600,-2400,-2450,-3650,-2800,-2500,-2250,-3050,-5150,-4700,-4500,-4000,-3750,-6750,-9050,-9100,-9100,-3200,-3050,-1150,-4000
-750,-1850,-1200,-4350,-2950,-2500,-2450,-3650,-2800,-2500,-2400,-3050,-5150,-4700,-4500,-4000,-4650,-6700,-9050,-9300,-9100,-3100,-3050,-1200,-4000
-750,-1850,-1200,-4450,-2950,-2500,-2450,-3700,-3050,-2550,-2400,-3050,-5350,-4750,-4550,-3950,-4650,-6700,-9100,-9300,-8400,-3100,-3100,-1200,-3950
-1000,-4750,-1250,-4450,-2950,-2450,-2700,-3700,-3050,-2550,-1650,-3050,-5350,-4750,-4550,-3950,-4050,-6650,-9100,-8400,-8400,-3050,-3100,-1250,-3950
-1000,-4750,-1250,-3950,-2950,-2450,-2700,-3700,-2750,-2600,-1650,-3100,-5350,-4800,-4600,-3950,-4050,-6650,-8400,-8400,-4800,-3050,-3150,-1250,-3900
-1250,-7200,-1300,-3950,-2950,-2550,-2700,-3700,-2750,-2600,-1700,-3100,-5350,-4800,-4600,-3950,-3600,-6600,-8400,-4900,-4800,-3150,-3150,-4250,-3900
-1250,-7200,-1300,-4000,-2950,-2550,-2700,-3700,-2900,-2650,-1700,-3100,-5300,-4850,-4000,-4150,-3600,-6600,-8900,-4900,-4750,-3150,-2700,-4250,-4850
-1200,-6950,-1350,-4000,-2950,-2250,-2750,-3700,-2900,-2650,-1750,-3100,-5300,-4850,-4000,-4150,-1850,-6550,-8900,-4200,-4750,-9400,-2700,-4300,-4850
-1200,-6950,-1350,,-2950,-2250,-2750,-3850,-3300,-2000,-1750,-3150,-5300,-4350,-4000,-4200,-1850,-6550,-8950,-4200,-4850,-9400,-2750,-4300,-4800
-2150,-7000,-1400,,-3000,-2250,-2750,-3850,-3300,-2000,-1800,-3150,-5300,-4350,-4000,-4200,-1850,-6150,-8950,-4450,-4850,-9650,-2750,-4350,-4800
-2150,-7000,-1400,,-3000,-2250,-2750,-3850,-3100,-2050,-1800,-3150,-5250,-4400,-3950,-4250,-1850,-6150,-9000,-4450,-4900,-9650,-2800,-4350,-4150
-2050,-7050,-1450,,-3000,-2600,-2800,-3850,-3100,-2050,-1850,-3150,-5250,-4400,-3950,-4250,-1800,-6900,-9000,-3100,-4900,-9550,-2800,-4400,-4150
-2050,-7050,-1450,,-3000,-2600,-2800,-3850,-3350,-2100,-1850,-3200,-5250,-4300,-3950,-4300,-1800,-6900,-3400,-3100,-3250,-9550,-2850,-4400,-4200
-2000,-7300,-1500,,-3000,-2650,-2800,-3850,-3350,-2100,-3550,-3200,-5250,-4300,-3950,-4300,-1800,-6200,-3400,-3000,-3250,-9600,-2850,-4450,-4200
-2000,-7300,-1500,,-3000,-2650,-2800,-3900,-3350,-2150,-3550,-3200,-5100,-4450,-4050,-4100,-1800,-6200,-3350,-3000,-3250,-9600,-2900,-4450,-6350
-1950,-7100,-1000,,-3050,-4550,-2550,-3900,-3350,-2150,-3600,-3200,-5100,-4450,-4050,-4100,-1750,-6250,-3350,-3350,-3250,-7400,-2900,-3950,-6350
-1950,-7100,-1000,,-3050,-4550,-2550,-5400,-3150,-2200,-3600,-3200,-5200,-4250,-3850,-4050,-1750,-6250,-3300,-3350,-3000,-7400,-3300,-3950,-6300
-2100,-7250,-1050,,-3050,-4500,-2500,-5400,-3150,-2200,-8100,-3200,-5200,-4250,-3850,-4050,-1750,-6850,-3300,-3300,-3000,-8850,-3300,-3950,-6300
-2100,-7250,-1050,,-3050,-4500,-2500,-5400,-3200,-2250,-8100,-3250,-5600,-4500,-3800,-3650,-1750,-6850,-3250,-3300,-3000,-8850,-2950,-3950,-6700
-2200,-7150,-1100,,-3050,-4450,-2300,-5400,-3200,-2250,-8150,-3250,-5600,-4500,-3800,-3650,-1950,-6050,-3250,-3250,-3000,-8800,-2950,-2950,-6700
-2200,-7150,-1100,,-3050,-4450,-2300,-5400,-3200,-2300,-8150,-3250,-5550,-4200,-3750,-3500,-1950,-6050,-3150,-3250,-3200,-8800,-2500,-2950,-6650
-1750,-6800,-1150,,-3100,-4400,-2300,-5400,-3200,-2300,-7850,-3250,-5550,-4200,-3750,-3500,-1700,-6800,-3150,-3200,-3200,-8500,-2500,-4500,-6650
-1750,-6800,-1150,,-3100,-4400,-2300,-5450,-3250,-1950,-7850,-3250,-5500,-3850,-3700,-3450,-1700,-6800,-3000,-3200,-3200,-8500,-2600,-4500,-6600
-1800,-6850,-2650,,-3100,-4350,-2150,-5450,-3250,-1950,-7900,-3250,-5500,-3850,-3700,-3450,-1650,-7000,-3000,-3150,-3200,-8450,-2600,-2800,-6600
-1800,-6850,-2650,,-3100,-4350,-2150,-5450,-5700,-3600,-7900,-2850,-5450,-3950,-3650,-3700,-1650,-7000,-3100,-3150,-3050,-8450,-2550,-2800,-6550
-1700,-6900,-2650,,-3100,-4050,-2200,-5450,-5700,-3600,-7950,-2850,-5450,-3950,-3650,-3700,-1600,-6950,-3100,-3050,-3050,-8650,-2550,-4000,-6550
-1700,-6900,-2650,,-3100,-4050,-2200,-5050,-5700,-3600,-7950,-2900,-5400,-3900,-3600,-4200,-1600,-6950,-3050,-3050,-3050,-8650,-2550,-4000,-6500
-1400,-6650,-2650,,-3150,-4000,-2250,-5050,-5700,-3600,-8300,-2900,-5400,-3900,-3600,-4200,-1550,-6100,-3050,-2850,-3050,-8700,-2550,-4750,-6500
-1400,-6650,-2650,,-3150,-4000,-2250,-5100,-5750,-3650,-8300,-700,-5750,-4000,-4100,-4150,-1550,-6100,-2550,-2850,-3100,-8700,-2450,-4750,-6450
-1300,-6700,-2600,,-3150,-4000,-2250,-5100,-5750,-3650,-8000,-700,-5750,-4000,-4100,-4150,-1500,-7150,-2550,-2900,-3100,-8600,-2450,-3900,-6450
-1300,-6700,-2600,,-3150,-4000,-2250,-5150,-5750,-3700,-8000,-900,-4350,-4050,-4300,-4100,-1500,-7150,-2600,-2900,-3100,-8600,-3450,-3900,-6400
-1350,-6750,-3250,,-3150,-4100,-3850,-5150,-5750,-3700,-8050,-900,-4350,-4050,-4300,-4100,-1450,-7100,-2600,-2950,-3100,-8550,-3450,-3900,-6400
-1350,-6750,-3250,,-3150,-4100,-3850,-5200,-5800,-7000,-8050,-850,-4400,-4100,-4350,-4050,-1450,-7100,-2650,-2950,-3150,-8550,-3450,-3900,-7000
-2250,-6600,-3200,,-3200,-4050,-3850,-5200,-5800,-7000,-7000,-850,-4400,-4100,-4350,-4050,-4150,-7050,-2650,-3500,-3150,-8750,-3450,-3900,-7000
-2250,-6600,-3200,,-3200,-4050,-3850,-5250,-5800,-6650,-7000,-950,-4450,-4150,-4400,-3550,-4150,-7050,-2700,-3500,-3150,-8750,-3400,-3900,-6950
-2300,-7900,-2450,,-3200,-4200,-3900,-5250,-5800,-6650,-6650,-950,-4450,-4150,-4400,-3550,-2250,-7300,-2700,-3450,-3150,-9000,-3400,-3750,-6950
-2300,-7900,-2450,,-3200,-4200,-3900,-5300,-5850,-6700,-6650,-800,-4450,-5750,-4450,-3600,-2250,-7300,-2900,-3450,-2700,-9000,-3350,-3750,-6900
-4750,-6500,-3150,,-3200,-4150,-3900,-5300,-5850,-6700,-6700,-800,-4500,-5750,-4450,-3600,-2450,-7250,-2900,-3400,-2700,-9050,-3350,-3750,-6900
-3100,-6500,-3150,,-3200,-4150,-3900,-5350,-5850,-6750,-6700,-750,-4500,-5800,-4100,-2850,-2450,-7250,-3200,-3400,-2700,-9050,-2650,-3750,-6850
-3100,-7950,-2700,,-3250,,-3950,-5350,-5850,-6750,-6750,-750,-4500,-5800,-4100,-2850,-2400,-7200,-3200,-1550,-2700,-8950,-2650,-3750,-6850
-7200,-7950,-2700,,-3250,,-3950,-4700,-4650,-6800,-6750,-1000,-4250,-3500,-4000,-2900,-2400,-7200,-2950,-1550,-2750,-8950,-3650,-3750,-6800
-7200,-8000,-2700,,-3250,,-3950,-4750,-4550,-6800,-6800,-1000,-4250,-3500,-4000,-2900,-2350,-3550,-2950,-1600,-2750,-8900,-3650,-3850,-6800
-6950,-8000,-2700,,-3250,,-3950,-4800,-4550,-6850,-6800,-2050,-4300,-3450,-3950,-2950,-2350,-3550,-3350,-1600,-2750,-8900,-3650,-3850,-6750
